country,year,suicide,internet,population,foodsupply
Brunei,2004,13.6,29.7,359000.0,3000.0
Brunei,2005,14.5,36.5,365000.0,2980.0
Brunei,2006,15.4,42.2,370000.0,2970.0
Brunei,2007,16.3,44.7,375000.0,2920.0
Brunei,2008,16.7,46.0,379000.0,2910.0
Brunei,2009,16.6,49.0,384000.0,2890.0
Brunei,2010,16.9,53.0,389000.0,2890.0
Brunei,2011,17.3,56.0,394000.0,2940.0
Brunei,2012,18.0,60.3,399000.0,2970.0
Brunei,2013,18.9,64.5,404000.0,2990.0
Bulgaria,1990,1600.0,0.0,8840000.0,3130.0
Bulgaria,1991,1630.0,0.0,8770000.0,3040.0
Bulgaria,1992,1690.0,0.0,8680000.0,3020.0
Bulgaria,1993,1710.0,0.00234,8580000.0,2960.0
Bulgaria,1994,1760.0,0.0195,8470000.0,2870.0
Bulgaria,1995,1770.0,0.12,8380000.0,2900.0
Bulgaria,1996,1780.0,0.725,8290000.0,2740.0
Bulgaria,1997,1780.0,1.22,8210000.0,2680.0
Bulgaria,1998,1740.0,1.84,8140000.0,2820.0
Bulgaria,1999,1650.0,2.91,8070000.0,2880.0
Bulgaria,2000,1610.0,5.37,8000000.0,2810.0
Bulgaria,2001,1540.0,7.61,7930000.0,2820.0
Bulgaria,2002,1480.0,9.08,7870000.0,2780.0
Bulgaria,2003,1400.0,12.0,7800000.0,2760.0
Bulgaria,2004,1350.0,18.1,7740000.0,2760.0
Bulgaria,2005,1300.0,20.0,7690000.0,2720.0
Bulgaria,2006,1270.0,27.1,7630000.0,2760.0
Bulgaria,2007,1230.0,33.6,7580000.0,2730.0
Bulgaria,2008,1200.0,39.7,7520000.0,2780.0
Bulgaria,2009,1160.0,45.0,7470000.0,2790.0
Bulgaria,2010,1120.0,46.2,7430000.0,2760.0
Bulgaria,2011,1080.0,48.0,7380000.0,2770.0
Bulgaria,2012,1060.0,51.9,7330000.0,2780.0
Bulgaria,2013,1040.0,53.1,7290000.0,2830.0
Burkina Faso,1990,594.0,0.0,8810000.0,2200.0
Burkina Faso,1991,593.0,0.0,9050000.0,2230.0
Burkina Faso,1992,604.0,0.0,9300000.0,2290.0
Burkina Faso,1993,617.0,0.0,9550000.0,2310.0
Burkina Faso,1994,627.0,0.0,9820000.0,2340.0
Burkina Faso,1995,639.0,0.0,10100000.0,2340.0
Burkina Faso,1996,647.0,0.0009599999999999999,10400000.0,2340.0
Burkina Faso,1997,666.0,0.0187,10700000.0,2310.0
Burkina Faso,1998,688.0,0.0454,11000000.0,2290.0
Burkina Faso,1999,696.0,0.0618,11300000.0,2340.0
Burkina Faso,2000,715.0,0.0771,11600000.0,2320.0
Burkina Faso,2001,715.0,0.158,11900000.0,2330.0
Burkina Faso,2002,724.0,0.201,12300000.0,2410.0
Burkina Faso,2003,737.0,0.373,12700000.0,2490.0
Burkina Faso,2004,752.0,0.4,13000000.0,2510.0
Burkina Faso,2005,772.0,0.47,13400000.0,2460.0
Burkina Faso,2006,800.0,0.633,13800000.0,2560.0
Burkina Faso,2007,821.0,0.75,14300000.0,2550.0
Burkina Faso,2008,841.0,0.92,14700000.0,2590.0
Burkina Faso,2009,865.0,1.13,15100000.0,2640.0
Burkina Faso,2010,906.0,2.4,15600000.0,2680.0
Burkina Faso,2011,921.0,3.0,16100000.0,2660.0
Burkina Faso,2012,992.0,3.73,16600000.0,2710.0
Burkina Faso,2013,1040.0,9.1,17100000.0,2720.0
Cambodia,1990,474.0,0.0,8980000.0,1940.0
Cambodia,1991,486.0,0.0,9290000.0,2010.0
Cambodia,1992,502.0,0.0,9620000.0,2040.0
Cambodia,1993,522.0,0.0,9970000.0,2030.0
Cambodia,1994,545.0,0.0,10300000.0,2040.0
Cambodia,1995,572.0,0.0,10700000.0,2040.0
Cambodia,1996,585.0,0.0,11000000.0,1900.0
Cambodia,1997,603.0,0.00584,11300000.0,1900.0
Cambodia,1998,627.0,0.0163,11600000.0,1980.0
Cambodia,1999,648.0,0.032,11900000.0,2050.0
Cambodia,2000,673.0,0.047,12200000.0,2120.0
Cambodia,2001,696.0,0.077,12400000.0,2170.0
Cambodia,2002,718.0,0.22699999999999998,12600000.0,2260.0
Cambodia,2003,738.0,0.261,12900000.0,2260.0
Cambodia,2004,753.0,0.3,13100000.0,2280.0
Cambodia,2005,763.0,0.317,13300000.0,2330.0
Cambodia,2006,769.0,0.46799999999999997,13500000.0,2380.0
Cambodia,2007,779.0,0.49,13700000.0,2390.0
Cambodia,2008,791.0,0.51,13900000.0,2400.0
Cambodia,2009,809.0,0.53,14100000.0,2420.0
Cambodia,2010,825.0,1.26,14300000.0,2420.0
Cambodia,2011,840.0,3.1,14500000.0,2430.0
Cambodia,2012,855.0,4.94,14800000.0,2430.0
Cambodia,2013,869.0,6.8,15000000.0,2480.0
Cameroon,1990,796.0,0.0,11800000.0,2030.0
Cameroon,1991,842.0,0.0,12100000.0,2020.0
Cameroon,1992,894.0,0.0,12500000.0,2110.0
Cameroon,1993,941.0,0.0,12900000.0,2020.0
Cameroon,1994,989.0,0.0,13200000.0,2030.0
Cameroon,1995,1040.0,0.0,13600000.0,2050.0
Cameroon,1996,1100.0,0.0,14000000.0,2030.0
Cameroon,1997,1180.0,0.00677,14300000.0,2100.0
Cameroon,1998,1250.0,0.0132,14700000.0,2100.0
Cameroon,1999,1300.0,0.129,15100000.0,2120.0
Cameroon,2000,1370.0,0.252,15500000.0,2120.0
Cameroon,2001,1410.0,0.27699999999999997,15900000.0,2160.0
Cameroon,2002,1440.0,0.361,16400000.0,2200.0
Cameroon,2003,1480.0,0.588,16800000.0,2230.0
Cameroon,2004,1530.0,0.976,17300000.0,2250.0
Cameroon,2005,1580.0,1.4,17700000.0,2310.0
Cameroon,2006,1620.0,2.03,18200000.0,2350.0
Cameroon,2007,1680.0,2.93,18700000.0,2380.0
Cameroon,2008,1730.0,3.4,19300000.0,2450.0
Cameroon,2009,1760.0,3.84,19800000.0,2490.0
Cameroon,2010,1820.0,4.3,20300000.0,2510.0
Cameroon,2011,1880.0,5.0,20900000.0,2570.0
Cameroon,2012,1930.0,7.5,21500000.0,2620.0
Cameroon,2013,1990.0,10.0,22100000.0,2670.0
Canada,1990,3930.0,0.361,27500000.0,3020.0
Canada,1991,3980.0,0.57,27900000.0,3040.0
Canada,1992,4040.0,0.9159999999999999,28200000.0,3090.0
Canada,1993,4100.0,1.18,28500000.0,3120.0
Canada,1994,4140.0,2.38,28900000.0,3210.0
Canada,1995,4200.0,4.16,29200000.0,3210.0
Canada,1996,4240.0,6.76,29500000.0,3250.0
Canada,1997,4240.0,15.1,29700000.0,3390.0
Canada,1998,4230.0,24.9,30000000.0,3460.0
Canada,1999,4240.0,36.2,30300000.0,3500.0
Canada,2000,4170.0,51.3,30600000.0,3510.0
Canada,2001,4180.0,60.2,30900000.0,3500.0
Canada,2002,4190.0,61.6,31200000.0,3500.0
Canada,2003,4240.0,64.2,31500000.0,3520.0
Canada,2004,4230.0,66.0,31800000.0,3530.0
Canada,2005,4260.0,71.7,32200000.0,3480.0
Canada,2006,4240.0,72.4,32500000.0,3470.0
Canada,2007,4270.0,73.2,32900000.0,3480.0
Canada,2008,4300.0,76.7,33300000.0,3470.0
Canada,2009,4330.0,80.3,33700000.0,3440.0
Canada,2010,4340.0,80.3,34100000.0,3450.0
Canada,2011,4330.0,83.0,34500000.0,3470.0
Canada,2012,4390.0,83.0,34900000.0,3490.0
Canada,2013,4450.0,85.8,35300000.0,3490.0
Cape Verde,1990,31.5,0.0,338000.0,2370.0
Cape Verde,1991,33.8,0.0,346000.0,2270.0
Cape Verde,1992,35.9,0.0,356000.0,2510.0
Cape Verde,1993,38.4,0.0,366000.0,2450.0
Cape Verde,1994,41.4,0.0,376000.0,2440.0
Cape Verde,1995,44.8,0.0,386000.0,2310.0
Cape Verde,1996,44.1,0.0,396000.0,2310.0
Cape Verde,1997,46.6,0.24100000000000002,404000.0,2340.0
Cape Verde,1998,48.3,0.473,413000.0,2340.0
Cape Verde,1999,49.7,1.16,420000.0,2330.0
Cape Verde,2000,51.3,1.82,428000.0,2360.0
Cape Verde,2001,56.1,2.69,436000.0,2370.0
Cape Verde,2002,58.3,3.52,443000.0,2320.0
Cape Verde,2003,60.7,4.32,450000.0,2410.0
Cape Verde,2004,63.5,5.32,457000.0,2520.0
Cape Verde,2005,65.9,6.07,463000.0,2520.0
Cape Verde,2006,68.3,6.81,469000.0,2510.0
Cape Verde,2007,70.3,8.28,475000.0,2570.0
Cape Verde,2008,72.4,14.0,481000.0,2540.0
Cape Verde,2009,74.8,21.0,487000.0,2560.0
Cape Verde,2010,77.6,30.0,493000.0,2520.0
Cape Verde,2011,79.8,32.0,499000.0,2570.0
Cape Verde,2012,80.4,34.7,505000.0,2590.0
Cape Verde,2013,82.1,37.5,512000.0,2610.0
Central African Republic,1990,249.0,0.0,2810000.0,1900.0
Central African Republic,1991,260.0,0.0,2880000.0,1910.0
Central African Republic,1992,264.0,0.0,2960000.0,1900.0
Central African Republic,1993,276.0,0.0,3050000.0,1880.0
Central African Republic,1994,286.0,0.0,3140000.0,1880.0
Central African Republic,1995,292.0,0.0,3220000.0,1880.0
Central African Republic,1996,305.0,0.00585,3310000.0,1900.0
Central African Republic,1997,309.0,0.0143,3390000.0,1920.0
Central African Republic,1998,321.0,0.0279,3480000.0,1990.0
Central African Republic,1999,332.0,0.0409,3560000.0,1930.0
Central African Republic,2000,336.0,0.0534,3640000.0,1980.0
Central African Republic,2001,341.0,0.0785,3720000.0,1990.0
Central African Republic,2002,350.0,0.129,3800000.0,2000.0
Central African Republic,2003,355.0,0.152,3880000.0,1970.0
Central African Republic,2004,361.0,0.223,3960000.0,1990.0
Central African Republic,2005,368.0,0.268,4040000.0,2030.0
Central African Republic,2006,377.0,0.311,4120000.0,2030.0
Central African Republic,2007,380.0,0.376,4200000.0,2090.0
Central African Republic,2008,382.0,1.0,4270000.0,2130.0
Central African Republic,2009,388.0,1.8,4340000.0,2140.0
Central African Republic,2010,406.0,2.0,4390000.0,2160.0
Central African Republic,2011,416.0,2.2,4420000.0,2150.0
Central African Republic,2012,420.0,3.0,4440000.0,2120.0
Central African Republic,2013,433.0,3.4,4450000.0,1880.0
Chad,1990,258.0,0.0,5960000.0,1650.0
Chad,1991,258.0,0.0,6160000.0,1800.0
Chad,1992,273.0,0.0,6360000.0,1820.0
Chad,1993,291.0,0.0,6560000.0,1650.0
Chad,1994,300.0,0.0,6780000.0,1980.0
Chad,1995,309.0,0.0,7010000.0,1800.0
Chad,1996,339.0,0.0,7250000.0,1820.0
Chad,1997,364.0,0.00066,7500000.0,1900.0
Chad,1998,388.0,0.00427,7770000.0,2040.0
Chad,1999,413.0,0.0123,8050000.0,1990.0
Chad,2000,430.0,0.0357,8360000.0,1950.0
Chad,2001,440.0,0.0459,8680000.0,2020.0
Chad,2002,451.0,0.166,9020000.0,1970.0
Chad,2003,471.0,0.32,9370000.0,2020.0
Chad,2004,484.0,0.361,9730000.0,2030.0
Chad,2005,492.0,0.39899999999999997,10100000.0,2030.0
Chad,2006,501.0,0.581,10500000.0,2020.0
Chad,2007,521.0,0.847,10800000.0,2030.0
Chad,2008,540.0,1.19,11200000.0,2030.0
Chad,2009,557.0,1.5,11600000.0,2020.0
Chad,2010,581.0,1.7,12000000.0,2060.0
Chad,2011,589.0,1.9,12400000.0,2060.0
Chad,2012,598.0,2.1,12800000.0,2120.0
Chad,2013,603.0,2.5,13200000.0,2110.0
Chile,1990,2440.0,0.0,13300000.0,2570.0
Chile,1991,2310.0,0.0,13500000.0,2600.0
Chile,1992,2190.0,0.0365,13700000.0,2710.0
Chile,1993,2160.0,0.0718,13900000.0,2710.0
Chile,1994,2150.0,0.141,14200000.0,2750.0
Chile,1995,2180.0,0.34700000000000003,14400000.0,2760.0
Chile,1996,2170.0,0.6829999999999999,14600000.0,2780.0
Chile,1997,2140.0,1.06,14800000.0,2790.0
Chile,1998,2110.0,1.66,15000000.0,2800.0
Chile,1999,2060.0,4.1,15200000.0,2800.0
Chile,2000,1980.0,16.6,15300000.0,2830.0
Chile,2001,1950.0,19.1,15500000.0,2870.0
Chile,2002,1940.0,22.1,15700000.0,2900.0
Chile,2003,1940.0,25.5,15800000.0,2890.0
Chile,2004,1960.0,28.2,16000000.0,2920.0
Chile,2005,1960.0,31.2,16200000.0,2910.0
Chile,2006,1970.0,34.5,16400000.0,2960.0
Chile,2007,2020.0,35.9,16500000.0,2930.0
Chile,2008,2080.0,37.3,16700000.0,2940.0
Chile,2009,2120.0,41.6,16900000.0,2890.0
Chile,2010,2120.0,45.0,17100000.0,2920.0
Chile,2011,2100.0,52.2,17200000.0,2960.0
Chile,2012,2070.0,55.0,17400000.0,2960.0
Chile,2013,2050.0,58.0,17600000.0,2980.0
China,1990,237000.0,0.0,1180000000.0,2500.0
China,1991,242000.0,0.0,1190000000.0,2430.0
China,1992,245000.0,0.0,1210000000.0,2460.0
China,1993,247000.0,0.00016999999999999999,1220000000.0,2540.0
China,1994,249000.0,0.00117,1230000000.0,2600.0
China,1995,246000.0,0.00495,1240000000.0,2690.0
China,1996,241000.0,0.0131,1250000000.0,2700.0
China,1997,236000.0,0.0324,1260000000.0,2730.0
China,1998,229000.0,0.16899999999999998,1270000000.0,2770.0
China,1999,218000.0,0.708,1280000000.0,2760.0
China,2000,205000.0,1.78,1290000000.0,2810.0
China,2001,193000.0,2.64,1300000000.0,2820.0
China,2002,189000.0,4.6,1310000000.0,2830.0
China,2003,188000.0,6.2,1320000000.0,2830.0
China,2004,186000.0,7.3,1320000000.0,2860.0
China,2005,180000.0,8.52,1330000000.0,2880.0
China,2006,174000.0,10.5,1340000000.0,2880.0
China,2007,167000.0,16.0,1350000000.0,2920.0
China,2008,161000.0,22.6,1350000000.0,2980.0
China,2009,156000.0,28.9,1360000000.0,2990.0
China,2010,151000.0,34.3,1370000000.0,3040.0
China,2011,144000.0,38.3,1380000000.0,3080.0
China,2012,138000.0,42.3,1380000000.0,3100.0
China,2013,135000.0,45.8,1390000000.0,3110.0
Colombia,1990,1800.0,0.0,33100000.0,2560.0
Colombia,1991,1950.0,0.0,33800000.0,2570.0
Colombia,1992,2010.0,0.0,34400000.0,2640.0
Colombia,1993,2060.0,0.0,35100000.0,2680.0
Colombia,1994,2160.0,0.107,35800000.0,2710.0
Colombia,1995,2310.0,0.188,36400000.0,2770.0
Colombia,1996,2480.0,0.33,37100000.0,2760.0
Colombia,1997,2530.0,0.551,37700000.0,2770.0
Colombia,1998,2690.0,1.13,38400000.0,2730.0
Colombia,1999,2880.0,1.7,39000000.0,2760.0
Colombia,2000,3040.0,2.21,39600000.0,2780.0
Colombia,2001,3160.0,2.85,40300000.0,2820.0
Colombia,2002,3230.0,4.6,40900000.0,2780.0
Colombia,2003,3010.0,7.39,41500000.0,2800.0
Colombia,2004,2960.0,9.12,42100000.0,2780.0
Colombia,2005,2820.0,11.0,42600000.0,2730.0
Colombia,2006,2850.0,15.3,43200000.0,2770.0
Colombia,2007,2780.0,21.8,43700000.0,2800.0
Colombia,2008,2840.0,25.6,44300000.0,2810.0
Colombia,2009,2960.0,30.0,44800000.0,2710.0
Colombia,2010,2890.0,36.5,45200000.0,2670.0
Colombia,2011,2770.0,40.4,45700000.0,2700.0
Colombia,2012,2770.0,49.0,46100000.0,2750.0
Colombia,2013,2730.0,51.7,46500000.0,2800.0
"Congo, Rep.",1990,196.0,0.0,2360000.0,2000.0
"Congo, Rep.",1991,192.0,0.0,2420000.0,2000.0
"Congo, Rep.",1992,195.0,0.0,2490000.0,2010.0
"Congo, Rep.",1993,204.0,0.0,2560000.0,2000.0
"Congo, Rep.",1994,219.0,0.0,2630000.0,1980.0
"Congo, Rep.",1995,231.0,0.0,2710000.0,1980.0
"Congo, Rep.",1996,240.0,0.0035299999999999997,2790000.0,1970.0
"Congo, Rep.",1997,253.0,0.0034700000000000004,2870000.0,1990.0
"Congo, Rep.",1998,249.0,0.0034200000000000003,2950000.0,2050.0
"Congo, Rep.",1999,254.0,0.0168,3040000.0,2100.0
"Congo, Rep.",2000,249.0,0.0263,3130000.0,2180.0
"Congo, Rep.",2001,236.0,0.0322,3220000.0,2230.0
"Congo, Rep.",2002,227.0,0.157,3310000.0,2260.0
"Congo, Rep.",2003,235.0,0.46,3410000.0,2240.0
"Congo, Rep.",2004,235.0,1.08,3510000.0,2260.0
"Congo, Rep.",2005,236.0,1.46,3620000.0,2040.0
"Congo, Rep.",2006,237.0,2.01,3750000.0,2140.0
"Congo, Rep.",2007,243.0,2.76,3880000.0,2140.0
"Congo, Rep.",2008,249.0,4.29,4010000.0,2110.0
"Congo, Rep.",2009,251.0,4.5,4150000.0,2140.0
"Congo, Rep.",2010,251.0,5.0,4270000.0,2140.0
"Congo, Rep.",2011,251.0,5.6,4390000.0,2190.0
"Congo, Rep.",2012,260.0,6.11,4510000.0,2160.0
"Congo, Rep.",2013,267.0,6.6,4620000.0,2210.0
Costa Rica,1990,166.0,0.0,3120000.0,2740.0
Costa Rica,1991,170.0,0.0,3200000.0,2730.0
Costa Rica,1992,177.0,0.0011099999999999999,3290000.0,2710.0
Costa Rica,1993,186.0,0.0815,3370000.0,2750.0
Costa Rica,1994,196.0,0.28,3460000.0,2740.0
Costa Rica,1995,208.0,0.41700000000000004,3550000.0,2770.0
Costa Rica,1996,220.0,0.841,3630000.0,2710.0
Costa Rica,1997,228.0,1.64,3720000.0,2720.0
Costa Rica,1998,243.0,2.67,3800000.0,2760.0
Costa Rica,1999,251.0,3.9,3890000.0,2800.0
Costa Rica,2000,260.0,5.8,3960000.0,2800.0
Costa Rica,2001,266.0,9.56,4030000.0,2800.0
Costa Rica,2002,284.0,19.9,4100000.0,2770.0
Costa Rica,2003,296.0,20.3,4160000.0,2750.0
Costa Rica,2004,304.0,20.8,4230000.0,2760.0
Costa Rica,2005,307.0,22.1,4290000.0,2810.0
Costa Rica,2006,312.0,25.1,4350000.0,2870.0
Costa Rica,2007,312.0,28.4,4400000.0,2860.0
Costa Rica,2008,311.0,32.3,4460000.0,2840.0
Costa Rica,2009,320.0,34.3,4520000.0,2840.0
Costa Rica,2010,325.0,36.5,4580000.0,2850.0
Costa Rica,2011,331.0,39.2,4630000.0,2880.0
Costa Rica,2012,333.0,47.5,4690000.0,2850.0
Costa Rica,2013,339.0,46.0,4740000.0,2850.0
Cote d'Ivoire,1990,901.0,0.0,11900000.0,2570.0
Cote d'Ivoire,1991,948.0,0.0,12400000.0,2580.0
Cote d'Ivoire,1992,1020.0,0.0,12800000.0,2590.0
Cote d'Ivoire,1993,1100.0,0.0,13300000.0,2520.0
Cote d'Ivoire,1994,1180.0,0.0,13700000.0,2540.0
Cote d'Ivoire,1995,1270.0,0.0002,14200000.0,2570.0
Cote d'Ivoire,1996,1310.0,0.008409999999999999,14700000.0,2610.0
Cote d'Ivoire,1997,1330.0,0.0188,15100000.0,2670.0
Cote d'Ivoire,1998,1380.0,0.061,15600000.0,2640.0
Cote d'Ivoire,1999,1410.0,0.11900000000000001,16000000.0,2650.0
Cote d'Ivoire,2000,1450.0,0.231,16500000.0,2610.0
Cote d'Ivoire,2001,1470.0,0.396,16900000.0,2630.0
Cote d'Ivoire,2002,1470.0,0.498,17200000.0,2670.0
Cote d'Ivoire,2003,1490.0,0.759,17600000.0,2690.0
Cote d'Ivoire,2004,1520.0,0.8490000000000001,18000000.0,2740.0
Cote d'Ivoire,2005,1530.0,1.04,18400000.0,2790.0
Cote d'Ivoire,2006,1570.0,1.52,18800000.0,2780.0
Cote d'Ivoire,2007,1580.0,1.8,19200000.0,2790.0
Cote d'Ivoire,2008,1600.0,1.9,19600000.0,2740.0
Cote d'Ivoire,2009,1630.0,2.0,20100000.0,2730.0
Cote d'Ivoire,2010,1680.0,2.7,20500000.0,2740.0
Cote d'Ivoire,2011,1750.0,2.9,21000000.0,2780.0
Cote d'Ivoire,2012,1820.0,5.0,21500000.0,2780.0
Cote d'Ivoire,2013,1880.0,12.0,22100000.0,2800.0
Croatia,1990,1250.0,0.0,4780000.0,2241.875
Croatia,1991,1240.0,0.0,4760000.0,2380.0
Croatia,1992,1250.0,0.0,4730000.0,2310.0
Croatia,1993,1240.0,0.0972,4700000.0,2240.0
Croatia,1994,1230.0,0.268,4660000.0,2370.0
Croatia,1995,1200.0,0.514,4620000.0,2550.0
Croatia,1996,1180.0,0.8590000000000001,4570000.0,2550.0
Croatia,1997,1140.0,1.73,4530000.0,2530.0
Croatia,1998,1120.0,3.27,4490000.0,2520.0
Croatia,1999,1090.0,4.41,4460000.0,2540.0
Croatia,2000,1050.0,6.64,4430000.0,2560.0
Croatia,2001,1020.0,11.6,4410000.0,2740.0
Croatia,2002,994.0,17.8,4400000.0,2820.0
Croatia,2003,975.0,22.8,4390000.0,2870.0
Croatia,2004,966.0,30.9,4380000.0,2940.0
Croatia,2005,952.0,33.1,4380000.0,2980.0
Croatia,2006,933.0,38.0,4370000.0,3070.0
Croatia,2007,912.0,41.4,4360000.0,3080.0
Croatia,2008,895.0,44.2,4350000.0,3110.0
Croatia,2009,882.0,50.6,4340000.0,3060.0
Croatia,2010,868.0,56.5,4330000.0,2970.0
Croatia,2011,844.0,57.8,4310000.0,3000.0
Croatia,2012,835.0,61.9,4300000.0,3000.0
Croatia,2013,818.0,66.7,4280000.0,3060.0
Cuba,1990,2180.0,0.0,10600000.0,2920.0
Cuba,1991,2220.0,0.0,10700000.0,2740.0
Cuba,1992,2250.0,0.0,10700000.0,2500.0
Cuba,1993,2260.0,0.0,10800000.0,2320.0
Cuba,1994,2260.0,0.0,10800000.0,2360.0
Cuba,1995,2230.0,9e-05,10900000.0,2330.0
Cuba,1996,2190.0,0.0319,10900000.0,2450.0
Cuba,1997,2160.0,0.0682,11000000.0,2560.0
Cuba,1998,2120.0,0.22699999999999998,11000000.0,2650.0
Cuba,1999,2050.0,0.315,11100000.0,2900.0
Cuba,2000,1960.0,0.541,11100000.0,3030.0
Cuba,2001,1870.0,1.08,11200000.0,3080.0
Cuba,2002,1810.0,3.77,11200000.0,3150.0
Cuba,2003,1750.0,5.24,11200000.0,3250.0
Cuba,2004,1710.0,8.41,11300000.0,3350.0
Cuba,2005,1670.0,9.74,11300000.0,3250.0
Cuba,2006,1640.0,11.2,11300000.0,3260.0
Cuba,2007,1630.0,11.7,11300000.0,3250.0
Cuba,2008,1630.0,12.9,11200000.0,3120.0
Cuba,2009,1650.0,14.3,11200000.0,3230.0
Cuba,2010,1670.0,15.9,11200000.0,3160.0
Cuba,2011,1670.0,16.0,11200000.0,3290.0
Cuba,2012,1680.0,21.2,11300000.0,3350.0
Cuba,2013,1690.0,27.9,11300000.0,3410.0
Cyprus,1990,39.8,0.0,767000.0,2690.0
Cyprus,1991,41.0,0.0,783000.0,2750.0
Cyprus,1992,41.0,0.0501,801000.0,2790.0
Cyprus,1993,41.8,0.0564,819000.0,2800.0
Cyprus,1994,43.5,0.111,837000.0,2810.0
Cyprus,1995,43.4,0.41,855000.0,2820.0
Cyprus,1996,43.4,0.6729999999999999,873000.0,2720.0
Cyprus,1997,44.1,4.38,891000.0,2720.0
Cyprus,1998,44.6,8.89,909000.0,2730.0
Cyprus,1999,44.5,11.3,926000.0,2710.0
Cyprus,2000,44.7,15.3,943000.0,2680.0
Cyprus,2001,44.2,18.8,960000.0,2650.0
Cyprus,2002,44.2,28.3,977000.0,2640.0
Cyprus,2003,44.0,30.1,994000.0,2610.0
Cyprus,2004,44.3,33.8,1010000.0,2600.0
Cyprus,2005,44.4,32.8,1030000.0,2570.0
Cyprus,2006,43.9,35.8,1050000.0,2560.0
Cyprus,2007,45.2,40.8,1060000.0,2640.0
Cyprus,2008,45.6,42.3,1080000.0,2660.0
Cyprus,2009,46.5,49.8,1100000.0,2630.0
Cyprus,2010,46.7,53.0,1110000.0,2670.0
Cyprus,2011,46.2,56.9,1120000.0,2680.0
Cyprus,2012,46.0,60.7,1140000.0,2640.0
Cyprus,2013,47.5,65.5,1140000.0,2650.0
Denmark,1990,1520.0,0.0973,5140000.0,3160.0
Denmark,1991,1470.0,0.19399999999999998,5150000.0,3230.0
Denmark,1992,1430.0,0.387,5170000.0,3340.0
Denmark,1993,1390.0,0.578,5190000.0,3340.0
Denmark,1994,1320.0,1.34,5210000.0,3320.0
Denmark,1995,1250.0,3.83,5230000.0,3400.0
Denmark,1996,1190.0,5.71,5250000.0,3290.0
Denmark,1997,1120.0,11.4,5280000.0,3370.0
Denmark,1998,1050.0,22.7,5300000.0,3400.0
Denmark,1999,1010.0,30.6,5320000.0,3330.0
Denmark,2000,957.0,39.2,5340000.0,3310.0
Denmark,2001,928.0,43.0,5360000.0,3340.0
Denmark,2002,903.0,64.3,5370000.0,3370.0
Denmark,2003,875.0,76.3,5390000.0,3340.0
Denmark,2004,854.0,80.9,5400000.0,3380.0
Denmark,2005,832.0,82.7,5420000.0,3410.0
Denmark,2006,820.0,86.7,5440000.0,3410.0
Denmark,2007,804.0,85.0,5470000.0,3450.0
Denmark,2008,789.0,85.0,5500000.0,3330.0
Denmark,2009,776.0,86.8,5530000.0,3340.0
Denmark,2010,755.0,88.7,5550000.0,3400.0
Denmark,2011,743.0,89.8,5580000.0,3350.0
Denmark,2012,733.0,92.3,5610000.0,3330.0
Denmark,2013,722.0,94.6,5640000.0,3370.0
Djibouti,1990,18.6,0.0,590000.0,1610.0
Djibouti,1991,19.5,0.0,607000.0,1510.0
Djibouti,1992,20.3,0.0,615000.0,1510.0
Djibouti,1993,21.0,0.0,619000.0,1570.0
Djibouti,1994,21.8,0.0,622000.0,1600.0
Djibouti,1995,22.5,0.016,630000.0,1710.0
Djibouti,1996,23.4,0.0312,644000.0,1690.0
Djibouti,1997,24.2,0.0829,661000.0,1760.0
Djibouti,1998,24.9,0.0947,680000.0,1860.0
Djibouti,1999,25.4,0.106,700000.0,1900.0
Djibouti,2000,25.8,0.195,718000.0,1990.0
Djibouti,2001,26.3,0.344,733000.0,1980.0
Djibouti,2002,26.9,0.48700000000000004,747000.0,2050.0
Djibouti,2003,27.8,0.626,760000.0,2090.0
Djibouti,2004,28.6,0.7809999999999999,772000.0,2140.0
Djibouti,2005,29.5,0.9540000000000001,783000.0,2270.0
Djibouti,2006,30.3,1.27,795000.0,2310.0
Djibouti,2007,31.4,1.62,805000.0,2410.0
Djibouti,2008,32.5,2.26,816000.0,2450.0
Djibouti,2009,33.5,4.0,828000.0,2470.0
Djibouti,2010,34.5,6.5,840000.0,2470.0
Djibouti,2011,35.4,7.0,854000.0,2500.0
Djibouti,2012,36.5,8.27,868000.0,2550.0
Djibouti,2013,37.4,9.5,883000.0,2610.0
Dominica,1990,2.03,0.0,70400.0,2960.0
Dominica,1991,2.19,0.0,70400.0,2900.0
Dominica,1992,2.3,0.0,70500.0,2870.0
Dominica,1993,2.36,0.0,70800.0,2860.0
Dominica,1994,2.39,0.0,71000.0,2870.0
Dominica,1995,2.48,0.5489999999999999,71100.0,2940.0
Dominica,1996,2.43,1.17,70900.0,2900.0
Dominica,1997,2.46,1.17,70600.0,2930.0
Dominica,1998,2.58,2.93,70200.0,2910.0
Dominica,1999,2.59,2.93,69800.0,2930.0
Dominica,2000,2.38,8.81,69700.0,3060.0
Dominica,2001,2.49,13.2,69700.0,3040.0
Dominica,2002,2.51,18.4,69800.0,2980.0
Dominica,2003,2.52,23.6,70100.0,3010.0
Dominica,2004,2.54,30.3,70400.0,2960.0
Dominica,2005,2.59,38.5,70600.0,2920.0
Dominica,2006,2.59,39.4,70700.0,2920.0
Dominica,2007,2.65,40.3,70800.0,3040.0
Dominica,2008,2.74,41.2,70800.0,3020.0
Dominica,2009,2.8,42.0,70800.0,3040.0
Dominica,2010,2.91,47.5,70900.0,2990.0
Dominica,2011,3.06,48.6,70900.0,2960.0
